Litter,Tags,Location (Lat/Long),Country,Date
8442431,,30.4309344310028/-91.0871025733299,US,Mon Sep 28 2020
8442430,,30.4309066560117/-91.0870547672921,US,Mon Sep 28 2020
8442429,,30.4309498827376/-91.0870652878282,US,Mon Sep 28 2020
8442285,,30.430948968039/-91.0867372036378,US,Mon Sep 28 2020
8442284,,30.4308223002701/-91.0872089447514,US,Mon Sep 28 2020
8442282,"plastic, bag",30.4211141635016/-90.9794292413546,US,Mon Sep 28 2020
8442248,,44.2321294/-88.4181472,US,Mon Sep 28 2020
8442242,,30.430890322793/-91.0868182934388,US,Mon Sep 28 2020
8442241,,30.4309783724248/-91.0868798671514,US,Mon Sep 28 2020
8442232,,30.4308849073764/-91.0872706190711,US,Mon Sep 28 2020
8442222,,30.4310015688904/-91.0865912945333,US,Mon Sep 28 2020
8442221,,30.430983908204/-91.0866605478455,US,Mon Sep 28 2020
8442220,,30.430931779762/-91.0868270702707,US,Mon Sep 28 2020
8442205,"plastic, bag",30.421245968929/-90.9793157503856,US,Mon Sep 28 2020
8442197,,30.4308956619336/-91.0865184895732,US,Mon Sep 28 2020
8442196,,30.4310478698052/-91.0863789744538,US,Mon Sep 28 2020
8442194,,30.431041171985/-91.0864313524112,US,Mon Sep 28 2020
8442193,,30.4310174629335/-91.0865333241411,US,Mon Sep 28 2020
8442183,,30.4310374254258/-91.0869555140281,US,Mon Sep 28 2020
8442181,,30.4309713446233/-91.0866838891026,US,Mon Sep 28 2020
8442180,,30.431029779048/-91.0868681259337,US,Mon Sep 28 2020
8442179,,30.4310460388266/-91.0869666265134,US,Mon Sep 28 2020
8442177,,30.4310461666093/-91.0869838700512,US,Mon Sep 28 2020
8442176,,30.4310015778828/-91.0867473121945,US,Mon Sep 28 2020
8442175,,30.4310476298905/-91.0870017032186,US,Mon Sep 28 2020
8442174,,30.4310473781525/-91.0869936555837,US,Mon Sep 28 2020
8442173,,30.431047905354/-91.0870543262379,US,Mon Sep 28 2020
8442172,,30.4310588863283/-91.0870808620757,US,Mon Sep 28 2020
8442170,,30.4310563760659/-91.0870965738624,US,Mon Sep 28 2020
8442169,,30.430995958697/-91.0870996069673,US,Mon Sep 28 2020
8442168,,30.4310563760659/-91.0870965738624,US,Mon Sep 28 2020
8442167,,30.4310048648169/-91.0870877305151,US,Mon Sep 28 2020
8442166,,30.4309821926225/-91.0871023266113,US,Mon Sep 28 2020
8442165,,30.4309647967649/-91.0871327843636,US,Mon Sep 28 2020
8442164,,30.4309661382082/-91.0871174372158,US,Mon Sep 28 2020
8442163,,30.431021078308/-91.0871564814693,US,Mon Sep 28 2020
8442162,,30.430976446106/-91.0871326998284,US,Mon Sep 28 2020
8442159,,30.4309859246008/-91.087150142916,US,Mon Sep 28 2020
8442158,,30.4310472660322/-91.087154639099,US,Mon Sep 28 2020
8442157,,30.4310688475287/-91.0871173664636,US,Mon Sep 28 2020
8442156,,30.4310038086146/-91.0875242008823,US,Mon Sep 28 2020
8442155,,30.4308419384238/-91.0873755931071,US,Mon Sep 28 2020
8442154,,30.4310504635999/-91.0871657581765,US,Mon Sep 28 2020
8442153,,30.4308947439224/-91.0874159825201,US,Mon Sep 28 2020
8442152,,30.43109250524/-91.0871597402909,US,Mon Sep 28 2020
8442151,,30.4310950021548/-91.0871017903985,US,Mon Sep 28 2020
8442150,,30.4310822985118/-91.0871641304946,US,Mon Sep 28 2020
8442149,,30.43109250524/-91.0871597402909,US,Mon Sep 28 2020
8442147,,30.4310699167189/-91.0871769817736,US,Mon Sep 28 2020
8442145,,30.4310993551493/-91.0871456744782,US,Mon Sep 28 2020
8442144,,30.4310947151639/-91.0871328378368,US,Mon Sep 28 2020
8442143,,30.431088941103/-91.0871494630168,US,Mon Sep 28 2020
8442142,,30.4308705937957/-91.0873891327449,US,Mon Sep 28 2020
8442140,,30.4310813763731/-91.0871775102099,US,Mon Sep 28 2020
8442139,,30.4310175112274/-91.0872564359422,US,Mon Sep 28 2020
8442138,,30.4310699210996/-91.0872038251577,US,Mon Sep 28 2020
8442137,,30.4150152469485/-91.0365432873045,US,Mon Sep 28 2020
8442132,"plastic, container",30.4212323902458/-90.9793105536056,US,Mon Sep 28 2020
8442072,"plastic, ballon",30.4213038040608/-90.9793029260738,US,Mon Sep 28 2020
8442037,,42.6121056732187/-73.7320065312774,US,Mon Sep 28 2020
8442036,,42.6122330781469/-73.732280200416,US,Mon Sep 28 2020
8442035,,42.6120190043399/-73.7321597524674,US,Mon Sep 28 2020
8442034,,42.6120190043399/-73.7321597524674,US,Mon Sep 28 2020
8442027,,35.6263734726567/-80.7942173537619,US,Mon Sep 28 2020
8442026,,35.6264711218287/-80.7941673138,US,Mon Sep 28 2020
8442025,,35.6264454732049/-80.7940969896324,US,Mon Sep 28 2020
8442024,,35.6264424976293/-80.7940886915483,US,Mon Sep 28 2020
8442023,,35.6264531007368/-80.794117022381,US,Mon Sep 28 2020
8442022,,35.6264454732049/-80.7940969896324,US,Mon Sep 28 2020
8442021,,35.6264328584407/-80.7941036113359,US,Mon Sep 28 2020
8442020,,35.6264339899976/-80.7940833271302,US,Mon Sep 28 2020
8442019,,35.6264328584407/-80.7941036113359,US,Mon Sep 28 2020
8442018,,35.6264292123128/-80.7940645516671,US,Mon Sep 28 2020
8442017,,35.6264306372363/-80.7940793876357,US,Mon Sep 28 2020
8442016,,35.6264306372363/-80.7940793876357,US,Mon Sep 28 2020
8442015,,35.6264712475572/-80.7941139210768,US,Mon Sep 28 2020
8442014,,35.6264306372363/-80.7940793876357,US,Mon Sep 28 2020
8442013,,35.6264515919943/-80.7940973249085,US,Mon Sep 28 2020
8442012,,35.6264558667649/-80.7941295114167,US,Mon Sep 28 2020
8442011,,35.6264558667649/-80.7941295114167,US,Mon Sep 28 2020
8442010,,35.6264790427271/-80.7941041980691,US,Mon Sep 28 2020
8442009,,35.6264733011235/-80.7940990012892,US,Mon Sep 28 2020
8442008,,35.6264557829458/-80.7941208780564,US,Mon Sep 28 2020
8442007,,35.6264557829458/-80.7941208780564,US,Mon Sep 28 2020
8442006,,35.626448239233/-80.7941175252952,US,Mon Sep 28 2020
8442005,,35.6264531007368/-80.7941159327336,US,Mon Sep 28 2020
8442004,,35.6264531007368/-80.7941159327336,US,Mon Sep 28 2020
8442003,,35.6264524301846/-80.7941115741439,US,Mon Sep 28 2020
8442002,,35.6264524301846/-80.7941115741439,US,Mon Sep 28 2020
8442001,,35.626448239233/-80.7941175252952,US,Mon Sep 28 2020
8442000,,35.6264588423405/-80.7941178605713,US,Mon Sep 28 2020
8441999,,35.6264657574106/-80.7941052877165,US,Mon Sep 28 2020
8441998,,35.6264634104777/-80.7941187825806,US,Mon Sep 28 2020
8441997,,35.6264588423405/-80.7941178605713,US,Mon Sep 28 2020
8441996,,35.6264588423405/-80.7941178605713,US,Mon Sep 28 2020
8441995,,35.6264647934918/-80.7941149269052,US,Mon Sep 28 2020
8441994,,35.6264722952951/-80.7941504661746,US,Mon Sep 28 2020
8441993,,35.6264647934918/-80.7941149269052,US,Mon Sep 28 2020
8441992,,35.6264665117819/-80.7940825727589,US,Mon Sep 28 2020
8441991,,35.6264768215228/-80.7941004262127,US,Mon Sep 28 2020
8441990,,35.6264665117819/-80.7940825727589,US,Mon Sep 28 2020
8441989,,35.6264762347896/-80.7940903679289,US,Mon Sep 28 2020
8441988,,35.6264768215228/-80.7941004262127,US,Mon Sep 28 2020
8441987,,35.6264768215228/-80.7941004262127,US,Mon Sep 28 2020
8441986,,35.6264803419221/-80.794106628821,US,Mon Sep 28 2020
8441985,,35.6264768215228/-80.7941004262127,US,Mon Sep 28 2020
8441984,,35.6264775758941/-80.7941023540504,US,Mon Sep 28 2020
8441983,,35.6264817668457/-80.7941283379503,US,Mon Sep 28 2020
8441982,,35.6264770310704/-80.7941043657072,US,Mon Sep 28 2020
8441981,,35.6264817668457/-80.7941283379503,US,Mon Sep 28 2020
8441980,,35.6264817668457/-80.7941283379503,US,Mon Sep 28 2020
8441979,,35.6264817668457/-80.7941283379503,US,Mon Sep 28 2020
8441978,,35.6264817668457/-80.7941283379503,US,Mon Sep 28 2020
8441977,,35.6264817668457/-80.7941283379503,US,Mon Sep 28 2020
8441976,,35.6264817668457/-80.7941283379503,US,Mon Sep 28 2020
8441975,,35.6264900230203/-80.7941439282902,US,Mon Sep 28 2020
8441974,,35.6264543999318/-80.7941148430861,US,Mon Sep 28 2020
8441973,,35.626475941423/-80.7941347920157,US,Mon Sep 28 2020
8441972,,35.6264543999318/-80.7941148430861,US,Mon Sep 28 2020
8441971,,35.6264543999318/-80.7941148430861,US,Mon Sep 28 2020
8441970,,35.6264352053736/-80.7941555791356,US,Mon Sep 28 2020
8441969,,35.6264380133111/-80.7940888591863,US,Mon Sep 28 2020
8441968,,35.6264194054861/-80.7940889430053,US,Mon Sep 28 2020
8441967,,35.6263979897235/-80.7940825727589,US,Mon Sep 28 2020
8441966,,35.6263346225355/-80.7940837462254,US,Mon Sep 28 2020
8441965,,35.6264440063719/-80.7944092993446,US,Mon Sep 28 2020
8441964,,35.6263326527883/-80.7942612749346,US,Mon Sep 28 2020
8441963,,35.6264606444497/-80.7941896934815,US,Mon Sep 28 2020
8441962,,35.6264665536914/-80.7941717562087,US,Mon Sep 28 2020
8441961,,35.6264700321812/-80.7941528131075,US,Mon Sep 28 2020
8441960,,35.6265049428079/-80.7941274997599,US,Mon Sep 28 2020
8441959,,35.6265025539655/-80.7941181120284,US,Mon Sep 28 2020
8441958,,35.6264639133919/-80.7941093948491,US,Mon Sep 28 2020
8441957,,35.6264801323746/-80.7941513043649,US,Mon Sep 28 2020
8441956,,35.6265116483305/-80.7940311916925,US,Mon Sep 28 2020
8441955,,35.6265116483305/-80.7940311916925,US,Mon Sep 28 2020
8441954,,35.6265310105268/-80.7939810679115,US,Mon Sep 28 2020
8441953,,35.626559383269/-80.7938645594574,US,Mon Sep 28 2020
8441952,,35.6266076211218/-80.7937171217807,US,Mon Sep 28 2020
8441951,,35.6264676433388/-80.7941032760598,US,Mon Sep 28 2020
8441950,,35.6264467304904/-80.7941086404778,US,Mon Sep 28 2020
8441949,,35.6264692359004/-80.7941259071983,US,Mon Sep 28 2020
8441948,,35.6264740554948/-80.7941333670922,US,Mon Sep 28 2020
8441947,,35.6264692359004/-80.7941259071983,US,Mon Sep 28 2020
8441946,,35.6264306791458/-80.7941344567396,US,Mon Sep 28 2020
8441945,,35.6264395639632/-80.7941022702314,US,Mon Sep 28 2020
8441944,,35.6264039408747/-80.7941492927082,US,Mon Sep 28 2020
8441943,,35.6264041923318/-80.7941505499937,US,Mon Sep 28 2020
8441942,,35.6263935473148/-80.7941137534387,US,Mon Sep 28 2020
8441941,,35.6263831118453/-80.7940651384003,US,Mon Sep 28 2020
8441940,,35.6263935473148/-80.7941137534387,US,Mon Sep 28 2020
8441939,,35.6263935473148/-80.7941137534387,US,Mon Sep 28 2020
8441938,,35.6264242669899/-80.7941845805205,US,Mon Sep 28 2020
8441937,,35.6264216266904/-80.79417510897,US,Mon Sep 28 2020
8441936,,35.6263564993028/-80.7941871789105,US,Mon Sep 28 2020
8441935,,35.6263704970811/-80.7941898611195,US,Mon Sep 28 2020
8441934,,35.6263857521448/-80.794169828371,US,Mon Sep 28 2020
8441933,,35.6264000013802/-80.7941600215442,US,Mon Sep 28 2020
8441932,,35.626376909237/-80.7941798028357,US,Mon Sep 28 2020
8441931,,35.6263710838143/-80.7942559943356,US,Mon Sep 28 2020
8441930,,35.6263369694684/-80.794296730385,US,Mon Sep 28 2020
8441929,,35.6263519311656/-80.7942583412684,US,Mon Sep 28 2020
8441928,,35.6263440102671/-80.794296730385,US,Mon Sep 28 2020
8441927,,35.6263519311656/-80.7942583412684,US,Mon Sep 28 2020
8441926,,35.626339861225/-80.7942399010815,US,Mon Sep 28 2020
8441925,,35.6263167690817/-80.7942654658861,US,Mon Sep 28 2020
8441924,,35.6262889830727/-80.7942321059115,US,Mon Sep 28 2020
8441923,,35.6261265417893/-80.7944306731977,US,Mon Sep 28 2020
8441922,,35.6260970793996/-80.7944053598501,US,Mon Sep 28 2020
8441921,,35.6259364821349/-80.794592695386,US,Mon Sep 28 2020
8441920,,35.6259176228527/-80.7946137339629,US,Mon Sep 28 2020
8441919,,35.6259176228527/-80.7946137339629,US,Mon Sep 28 2020
8441918,,35.6259198021475/-80.7946097106494,US,Mon Sep 28 2020
8441917,,35.6259123003442/-80.7946234569706,US,Mon Sep 28 2020
8441916,,35.6259247474704/-80.7945940364905,US,Mon Sep 28 2020
8441915,,35.6259247474704/-80.7945940364905,US,Mon Sep 28 2020
8441914,,35.6258991826657/-80.7946224511422,US,Mon Sep 28 2020
8441913,,35.6258971290995/-80.7946362812825,US,Mon Sep 28 2020
8441912,,35.6259019486938/-80.794637622387,US,Mon Sep 28 2020
8441911,,35.6258993083943/-80.7946442440905,US,Mon Sep 28 2020
8441910,,35.6259570177976/-80.7946378738441,US,Mon Sep 28 2020
8441909,,35.6259581493546/-80.7946306654073,US,Mon Sep 28 2020
8441908,,35.625778231803/-80.794730242417,US,Mon Sep 28 2020
8441907,,35.6258751685132/-80.7946907636531,US,Mon Sep 28 2020
8441906,,35.6258749170561/-80.7946964633472,US,Mon Sep 28 2020
8441905,,35.6258684210811/-80.794669473619,US,Mon Sep 28 2020
8441904,,35.6258835923258/-80.7946433220811,US,Mon Sep 28 2020
8441903,,35.6258255057369/-80.7946479321279,US,Mon Sep 28 2020
8441902,,35.6258006114844/-80.7946764305986,US,Mon Sep 28 2020
8441901,,35.6257779384364/-80.7947291527696,US,Mon Sep 28 2020
8441900,,35.6257720711041/-80.7947503589846,US,Mon Sep 28 2020
8441899,,35.6257674610574/-80.7947228663422,US,Mon Sep 28 2020
8441898,,35.6257670838718/-80.7947235368945,US,Mon Sep 28 2020
8441897,,35.6257694308046/-80.7947256323703,US,Mon Sep 28 2020
8441895,,35.6257713586424/-80.7947718166567,US,Mon Sep 28 2020
8441894,,35.6257787766267/-80.7947432343669,US,Mon Sep 28 2020
8441893,,35.6257832609449/-80.7947613392778,US,Mon Sep 28 2020
8441892,,35.6257312512357/-80.7948126365252,US,Mon Sep 28 2020
8441891,,35.6256894674484/-80.7948211860664,US,Mon Sep 28 2020
8441890,,35.6256894674484/-80.7948211860664,US,Mon Sep 28 2020
8441889,,35.625684564035/-80.7948326692738,US,Mon Sep 28 2020
8441888,,35.625684564035/-80.7948326692738,US,Mon Sep 28 2020
8441887,,35.6255865376774/-80.7948630117632,US,Mon Sep 28 2020
8441886,,35.6255804607976/-80.7948511932798,US,Mon Sep 28 2020
8441885,,35.6255377969105/-80.7948317472644,US,Mon Sep 28 2020
8441884,,35.6254214560945/-80.7950054202981,US,Mon Sep 28 2020
8441883,,35.6253394391719/-80.7951284666367,US,Mon Sep 28 2020
8441882,,35.6252078013826/-80.7948304061599,US,Mon Sep 28 2020
8441881,,35.6252405327145/-80.794827891589,US,Mon Sep 28 2020
8441880,,35.6251653470431/-80.7948497683562,US,Mon Sep 28 2020
8441879,,35.6250037858594/-80.7941994164891,US,Mon Sep 28 2020
8441878,,35.6249893964146/-80.7942690089239,US,Mon Sep 28 2020
8441877,,35.624919338185/-80.7944243867703,US,Mon Sep 28 2020
8441876,,35.6248931028281/-80.7944457606234,US,Mon Sep 28 2020
8441875,,35.6248778058548/-80.7944838982828,US,Mon Sep 28 2020
8441874,,35.6248894986097/-80.7944854070254,US,Mon Sep 28 2020
8441873,,35.6248883251433/-80.7944809646167,US,Mon Sep 28 2020
8441872,,35.6248935219232/-80.7944883406915,US,Mon Sep 28 2020
8441871,,35.6248861458484/-80.7944983151562,US,Mon Sep 28 2020
8441870,,35.6249164883379/-80.7945015002795,US,Mon Sep 28 2020
8441869,,35.624792603809/-80.7945279032744,US,Mon Sep 28 2020
8441868,,35.6247970043082/-80.7945450861759,US,Mon Sep 28 2020
8441867,,35.6247881614004/-80.794553048984,US,Mon Sep 28 2020
8441866,,35.6248098705296/-80.7944936212905,US,Mon Sep 28 2020
8441865,,35.6248098705296/-80.7944936212905,US,Mon Sep 28 2020
8441864,,35.6248098705296/-80.7944936212905,US,Mon Sep 28 2020
8441863,,35.6248108344484/-80.7945295796551,US,Mon Sep 28 2020
8441862,,35.624821605194/-80.7944485266514,US,Mon Sep 28 2020
8441861,,35.6248108344484/-80.7945295796551,US,Mon Sep 28 2020
8441860,,35.6248013628978/-80.7944079582401,US,Mon Sep 28 2020
8441859,,35.6247906759713/-80.7944245544083,US,Mon Sep 28 2020
8441858,,35.6248001475219/-80.794428912998,US,Mon Sep 28 2020
8441857,,35.6248283526261/-80.7944348641492,US,Mon Sep 28 2020
8441856,,35.6248429371376/-80.7944494486608,US,Mon Sep 28 2020
8441855,,35.6247982196842/-80.7945067808785,US,Mon Sep 28 2020
8441854,,35.6246346887533/-80.7946169190861,US,Mon Sep 28 2020
8441853,,35.624785856377/-80.7945157495148,US,Mon Sep 28 2020
8441852,,35.6247846829105/-80.7945097145446,US,Mon Sep 28 2020
8441851,,35.6247605011199/-80.7944589202113,US,Mon Sep 28 2020
8441850,,35.6247507781122/-80.7944546454407,US,Mon Sep 28 2020
8441849,,35.6248124689196/-80.7946337667115,US,Mon Sep 28 2020
8441848,,35.6248104153533/-80.7946704794474,US,Mon Sep 28 2020
8441847,,35.6248206412751/-80.7947337628163,US,Mon Sep 28 2020
8441846,,35.624805763397/-80.7947179210193,US,Mon Sep 28 2020
8441845,,35.624805763397/-80.7947179210193,US,Mon Sep 28 2020
8441844,,35.6248206412751/-80.7947337628163,US,Mon Sep 28 2020
8441843,,35.6248206412751/-80.7947337628163,US,Mon Sep 28 2020
8441842,,35.6248832960014/-80.7945369557299,US,Mon Sep 28 2020
8441841,,35.6247691344802/-80.7945843973018,US,Mon Sep 28 2020
8441840,,35.6246778974641/-80.7946185116477,US,Mon Sep 28 2020
8441839,,35.6249288935546/-80.7945760992177,US,Mon Sep 28 2020
8441838,,35.6246882910241/-80.7945709862567,US,Mon Sep 28 2020
8441837,,35.6247643148858/-80.7947449107476,US,Mon Sep 28 2020
8441836,,35.6249321205873/-80.7948873192824,US,Mon Sep 28 2020
8441835,,35.6249088163765/-80.7948349242847,US,Mon Sep 28 2020
8441834,,35.6249542907212/-80.7949236967422,US,Mon Sep 28 2020
8441833,,35.6249542907212/-80.7949236967422,US,Mon Sep 28 2020
8441832,,35.6249680789519/-80.7949651871629,US,Mon Sep 28 2020
8441831,,35.6249680789519/-80.7949651871629,US,Mon Sep 28 2020
8441830,,35.6248209765513/-80.7948666159816,US,Mon Sep 28 2020
8441829,,35.6249005627219/-80.7946859859683,US,Mon Sep 28 2020
8441828,,35.6248484272842/-80.7948407997198,US,Mon Sep 28 2020
8441827,,35.6248641014431/-80.7947547175743,US,Mon Sep 28 2020
8441826,,35.6249467470084/-80.7948609162874,US,Mon Sep 28 2020
8441825,,35.6249459507276/-80.794886145816,US,Mon Sep 28 2020
8441824,,35.6249540811736/-80.7948831283309,US,Mon Sep 28 2020
8441823,,35.6249465374608/-80.7948978804804,US,Mon Sep 28 2020
8441822,,35.6249465374608/-80.7948978804804,US,Mon Sep 28 2020
8441821,,35.6249333359633/-80.7949027419843,US,Mon Sep 28 2020
8441820,,35.6249010237266/-80.7949662768103,US,Mon Sep 28 2020
8441819,,35.6248534983356/-80.7949854713686,US,Mon Sep 28 2020
8441818,,35.6248742435459/-80.7949056756504,US,Mon Sep 28 2020
8441817,,35.6249078926759/-80.7947660478207,US,Mon Sep 28 2020
8441816,,35.6248141872097/-80.7949687075622,US,Mon Sep 28 2020
8441815,,35.6250421330665/-80.79466419302,US,Mon Sep 28 2020
8441814,,35.6249275524501/-80.7948084455736,US,Mon Sep 28 2020
8441813,,35.624982873011/-80.7948378660537,US,Mon Sep 28 2020
8441812,,35.6250123354007/-80.7948652748771,US,Mon Sep 28 2020
8441811,,35.6250297278498/-80.794912548811,US,Mon Sep 28 2020
8441810,,35.6249840464775/-80.7948638499536,US,Mon Sep 28 2020
8441809,,35.6249812385399/-80.7948876545586,US,Mon Sep 28 2020
8441808,,35.6249812385399/-80.7948876545586,US,Mon Sep 28 2020
8441807,,35.6250161910761/-80.7948393747963,US,Mon Sep 28 2020
8441805,,35.6249760836695/-80.794902071432,US,Mon Sep 28 2020
8441804,,35.6249499740411/-80.7947494369753,US,Mon Sep 28 2020
8441803,,35.6251723878417/-80.7947994769372,US,Mon Sep 28 2020
8441802,,35.6250161910761/-80.7948393747963,US,Mon Sep 28 2020
8441801,,35.6251723878417/-80.7947994769372,US,Mon Sep 28 2020
8441800,,35.6251194980327/-80.79521907501,US,Mon Sep 28 2020
8441799,,35.6253274530504/-80.7951222640283,US,Mon Sep 28 2020
8441798,,35.6253989506845/-80.7953075040884,US,Mon Sep 28 2020
8441797,,35.6250571366731/-80.7951942645766,US,Mon Sep 28 2020
8441796,,35.6251234794367/-80.7952193264671,US,Mon Sep 28 2020
8441795,,35.6250120420341/-80.7951438893385,US,Mon Sep 28 2020
8441794,,35.6248869840387/-80.7954245992757,US,Mon Sep 28 2020
8441793,,35.6247084914107/-80.795575892628,US,Mon Sep 28 2020
8441792,,35.6247071083967/-80.7955463883288,US,Mon Sep 28 2020
8441791,,35.6247061444778/-80.7955591288216,US,Mon Sep 28 2020
8441790,,35.6247203518037/-80.7955272775896,US,Mon Sep 28 2020
8441789,,35.6247260095883/-80.7954888884731,US,Mon Sep 28 2020
8441788,,35.6247205613513/-80.7956090011455,US,Mon Sep 28 2020
8441787,,35.6246977625746/-80.7956597116597,US,Mon Sep 28 2020
8441786,,35.6246403465379/-80.7956017088897,US,Mon Sep 28 2020
8441785,,35.6247480539937/-80.7956236694761,US,Mon Sep 28 2020
8441784,,35.6246990198601/-80.7955554407842,US,Mon Sep 28 2020
8441783,,35.6240499252785/-80.7954986952998,US,Mon Sep 28 2020
8441782,,35.6245445832942/-80.7956484799094,US,Mon Sep 28 2020
8441781,,35.6245131092478/-80.7957882062353,US,Mon Sep 28 2020
8441780,,35.6242780806828/-80.7958979253478,US,Mon Sep 28 2020
8441779,,35.6244831858535/-80.7958421018727,US,Mon Sep 28 2020
8441778,,35.6245056074444/-80.7960892841972,US,Mon Sep 28 2020
8441777,,35.624213833395/-80.7958976738907,US,Mon Sep 28 2020
8441776,,35.6245448347513/-80.7957896311589,US,Mon Sep 28 2020
8441775,,35.6243344908912/-80.7957997732617,US,Mon Sep 28 2020
8441774,,35.6242184015323/-80.7959151920684,US,Mon Sep 28 2020
8441773,,35.6243358319957/-80.7958082389839,US,Mon Sep 28 2020
8441772,,35.6241550762538/-80.7960087341078,US,Mon Sep 28 2020
8441740,,35.6022723316184/-81.6245469800458,US,Sat Sep 26 2020
8441739,,35.602685517752/-81.6250244188883,US,Sat Sep 26 2020
8441738,,35.602592388444/-81.625004707895,US,Sat Sep 26 2020
8441737,,35.5953765564127/-81.6104434489825,US,Sat Sep 26 2020
8441736,,35.5954743832925/-81.6101442399659,US,Sat Sep 26 2020
8441735,,35.4384337406394/-81.9713022056103,US,Mon Sep 28 2020
8441734,,35.5958135615318/-81.610109028202,US,Sat Sep 26 2020
8441733,,35.5954433591727/-81.6101290956472,US,Sat Sep 26 2020
